PurchaseId,Buyer,Vendor,Unit,Order Date,Order Number,Description,Amount,Delivery Date,Note,Cheshbonit Vendor,Chesbonit Delivery,InputDate,Payed By,new_date,new_date1,apt
b0b81e25,holdings.office1@gmail.com,0596564a,2129,4/17/2023,727255,חשבון גז, ₪50.46,4/17/2023,1.2-14.4,Purchases_Images/b0b81e25.Cheshbonit Vendor.064548.jpg,,,,,2023-04,U097
9a37426f,yuri@emmaleh.com,b3269088,1825,3/14/2023,,"WM Side Door , Moving (Hovala) , Regualr Fridge"," ₪2,785.00",,,Purchases_Files_/9a37426f.Cheshbonit Vendor.071547.pdf,,,,,2023-03,U052
9de4b6ba,yuri@emmaleh.com,b3269088,2025,3/16/2023,,"Oven W Burners , WM Side Door , Moving (Hovala) , Regualr Fridge"," ₪4,238.23",,,Purchases_Files_/9de4b6ba.Cheshbonit Vendor.071744.23.pdf,,,,,2023-03,U095
71769611,yuri@emmaleh.com,b3269088,3208,3/26/2023,,"WM Side Door , Moving (Hovala) , Electric Burners , Regualr Fridge , Toaster Oven"," ₪4,117.00",,,Purchases_Files_/71769611.Cheshbonit Vendor.071845.pdf,,,,,2023-03,U102
0690539f,yuri@emmaleh.com,b3269088,3005,3/27/2023,,"Oven W Burners , WM Side Door , Moving (Hovala) , Regualr Fridge"," ₪4,024.00",,,Purchases_Files_/0690539f.Cheshbonit Vendor.071935.pdf,,,,,2023-03,U102
ef16442c,yuri@emmaleh.com,b3269088,3006,3/30/2023,,"WM Side Door , Moving (Hovala)"," ₪1,004.00",,,Purchases_Files_/ef16442c.Cheshbonit Vendor.072018.pdf,,,,,2023-03,U102
c96c2d66,yuri@emmaleh.com,f5e5f165,3208,4/17/2023,,Closet, ₪999.00,,,Purchases_Files_/c96c2d66.Cheshbonit Vendor.050005.pdf,,,,,2023-04,U102
a498801d,yuri@emmaleh.com,5d50e1a6,2025,3/24/2023,,"Misc , Carpet , Dining table , Chairs for dining table"," ₪1,991.00",,,Purchases_Files_/a498801d.Cheshbonit Vendor.050136.pdf,,,,,2023-03,U095
50e1a0dd,yuri@emmaleh.com,5d50e1a6,1715,4/10/2023,,"Small Couch , Misc , Carpet , Dining table , Chairs for dining table"," ₪2,125.00",,,Purchases_Files_/50e1a0dd.Cheshbonit Vendor.050729.pdf,,,,,2023-04,U052
dd3862f9,yuri@emmaleh.com,5d50e1a6,1715,4/10/2023,,Moving (Hovala), ₪290.00,,,Purchases_Files_/dd3862f9.Cheshbonit Vendor.050813.pdf,,,,,2023-04,U052
93586d7a,yuri@emmaleh.com,5d50e1a6,3006,4/10/2023,,"Misc , Carpet , Dining table , Chairs for dining table"," ₪1,505.00",,Together with U228,Purchases_Files_/93586d7a.Cheshbonit Vendor.050929.pdf,,,,,2023-04,U102
4ffa989e,yuri@emmaleh.com,5d50e1a6,3006,4/10/2023,,Moving (Hovala), ₪290.00,,Together with U228,Purchases_Files_/4ffa989e.Cheshbonit Vendor.051012.pdf,,,,,2023-04,U102
da03edf3,yuri@emmaleh.com,5d50e1a6,3208,4/10/2023,,"Moving (Hovala) , Misc , Carpet , Dining table , Chairs for dining table"," ₪1,451.00",,,Purchases_Files_/da03edf3.Cheshbonit Vendor.051139.pdf,,,,,2023-04,U102
68587616,yuri@emmaleh.com,b3269088,3006,4/16/2023,,"Oven W Burners , Moving (Hovala)", ₪949.00,,,Purchases_Files_/68587616.Cheshbonit Vendor.070407.01.pdf,,,,,2023-04,U102
c80428a9,yuri@emmaleh.com,b3269088,2102,4/16/2023,,"Moving (Hovala) , Regualr Fridge"," ₪1,881.00",,,Purchases_Files_/c80428a9.Cheshbonit Vendor.070455.pdf,,,,,2023-04,U097
6701a92d,yuri@emmaleh.com,f5e5f165,2009,4/19/2023,,Closet," ₪1,200.00",,,Purchases_Files_/6701a92d.Cheshbonit Vendor.070101.pdf,,,,,2023-04,U095
b26da320,holdings.office1@gmail.com,0596564a,2047,3/15/2023,,חשבון גז, ₪385.63,3/15/2023,11/22-1/23 חוזה כולל גז,Purchases_Files_/b26da320.Cheshbonit Vendor.070440.63.pdf,,,,,2023-03,U095
109d9608,holdings.office1@gmail.com,0596564a,3225,3/15/2023,,חשבון גז, ₪39.31,3/15/2023,דצמבר-ינואר,Purchases_Files_/109d9608.Cheshbonit Vendor.071228.31.pdf,,,,,2023-03,U102
6c5a3b8a,yuri@emmaleh.com,f5e5f165,2025,3/9/2023,,Lights, ₪79.90,,,Purchases_Files_/6c5a3b8a.Cheshbonit Vendor.132813.90.pdf,,,,,2023-03,U095
7cfd0d43,yuri@emmaleh.com,b3269088,1715,3/26/2023,,"WM Side Door , Moving (Hovala) , Electric Burners , Regualr Fridge"," ₪3,178.00",,,Purchases_Files_/7cfd0d43.Cheshbonit Vendor.132922.pdf,,,,,2023-03,U052
43f9ca4c,yuri@emmaleh.com,5d50e1a6,3013,4/24/2023,,Misc, ₪225.00,,,Purchases_Files_/43f9ca4c.Cheshbonit Vendor.092001.pdf,,,,,2023-04,U102
af74dcd1,yuri@emmaleh.com,5d50e1a6,3006,4/24/2023,,"Misc , Dining table , Chairs for dining table", ₪855.00,,,Purchases_Files_/af74dcd1.Cheshbonit Vendor.092113.pdf,,,,,2023-04,U102
e3ceebd7,yuri@emmaleh.com,b3269090,186dafa2a,5/7/2023,,OFFICE RENT," ₪2,425.41",,,Purchases_Files_/e3ceebd7.Cheshbonit Vendor.045636.pdf,,,,,2023-05,U094
5a07f6e4,holdings.office1@gmail.com,0596564a,3005,4/17/2023,,חשבון גז, ₪582.00,4/17/2023,התקנה חדשה דיירת שילמה עבור הבלונים,Purchases_Images/5a07f6e4.Cheshbonit Vendor.063637.jpg,,,,,2023-04,U102
08ec8ac4,holdings.office1@gmail.com,0596564a,3006,4/17/2023,,חשבון גז, ₪582.00,4/17/2023,התקנה חדשה דיירת שילמה עבור הבלונים,Purchases_Images/08ec8ac4.Cheshbonit Vendor.063808.jpg,,,,,2023-04,U102
371900ed,holdings.office1@gmail.com,fb4521e2,2129,4/18/2023,0-953034,חשבון חשמל, ₪74.62,4/18/2023,4.1-12.4,Purchases_Files_/371900ed.Cheshbonit Vendor.064150.62.pdf,,,,,2023-04,U097
a608c89f,holdings.office1@gmail.com,fb4521e2,3006,4/18/2023,0-009662,חשבון חשמל, ₪69.49,4/18/2023,2.3-12.4,Purchases_Files_/a608c89f.Cheshbonit Vendor.064245.49.pdf,,,,,2023-04,U102
6031c1a1,holdings.office1@gmail.com,fb4521e2,3005,4/18/2023,0-070425,חשבון חשמל, ₪71.92,4/18/2023,2.3-12.4,Purchases_Files_/6031c1a1.Cheshbonit Vendor.064359.92.pdf,,,,,2023-04,U102
39bb547e,holdings.office1@gmail.com,0596564a,0416,4/19/2023,0-429993,חשבון גז, ₪47.33,4/19/2023,9.1-20.3,Purchases_Files_/39bb547e.Cheshbonit Vendor.071418.33.pdf,,,,,2023-04,
7bba33e9,holdings.office1@gmail.com,9a38660a,1709,4/20/2023,1024866,ארנונה, ₪358.00,4/20/2023,3-4/2023,Purchases_Files_/7bba33e9.Cheshbonit Vendor.071513.pdf,,,,,2023-04,U052
e673ece0,holdings.office1@gmail.com,9a38660a,2702,4/20/2023,1024867,ארנונה, ₪693.20,4/20/2023,3-4/2023,Purchases_Files_/e673ece0.Cheshbonit Vendor.071611.20.pdf,,,,,2023-04,U097
91687764,holdings.office1@gmail.com,9a38660a,3010,4/20/2023,1024914,ארנונה," ₪8,084.40",4/20/2023,ארנונה קרן אבירם 3-4/2023,Purchases_Files_/91687764.Cheshbonit Vendor.071716.40.pdf,,,,,2023-04,U102
1a204b22,holdings.office1@gmail.com,0596564a,1722,4/20/2023,,חשבון גז, ₪750.00,4/20/2023,תשלום עבור התקנה חדשה כולל תשתית,Purchases_Images/1a204b22.Cheshbonit Vendor.071808.jpg,,,,,2023-04,U052
e708dfd0,holdings.office1@gmail.com,9a38660a,1f59ee08d,4/23/2023,14403218,ארנונה," ₪9,698.20",4/23/2023,תשלום ארנונה השקעות 3-4/2023,Purchases_Files_/e708dfd0.Cheshbonit Vendor.071910.20.pdf,,,,,2023-04,U095
c1104af1,holdings.office1@gmail.com,fb4521e2,3208,4/30/2023,0-953521,חשבון חשמל, ₪55.01,4/30/2023,2.3-22.4,Purchases_Files_/c1104af1.Cheshbonit Vendor.071959.01.pdf,,,,,2023-04,U102
61bade21,holdings.office1@gmail.com,fb4521e2,1837,4/30/2023,0-003228,חשבון חשמל, ₪99.99,4/30/2023,1.2-19.4,Purchases_Files_/61bade21.Cheshbonit Vendor.072050.99.pdf,,,,,2023-04,U052
a78e4e4b,holdings.office1@gmail.com,fb4521e2,3222,5/4/2023,0-928713,חשבון חשמל, ₪90.24,5/4/2023,5.1-2.5,Purchases_Files_/a78e4e4b.Cheshbonit Vendor.072146.24.pdf,,,,,2023-05,U102
8c9f8b36,holdings.office1@gmail.com,fb4521e2,3238,5/7/2023,0-424937,חשבון חשמל, ₪64.09,5/7/2023,17.3-2.5,Purchases_Files_/8c9f8b36.Cheshbonit Vendor.072357.09.pdf,,,,,2023-05,U102
082ebbba,holdings.office1@gmail.com,fb4521e2,2023,5/7/2023,0547638,חשבון חשמל, ₪181.50,5/7/2023,3.3-2.5,Purchases_Files_/082ebbba.Cheshbonit Vendor.072506.50.pdf,,,,,2023-05,U095
8d9af0a7,holdings.office1@gmail.com,fb4521e2,0413,5/7/2023,0927616,חשבון חשמל, ₪458.63,5/7/2023,3.3-2.5,Purchases_Files_/8d9af0a7.Cheshbonit Vendor.072631.63.pdf,,,,,2023-05,
f9fafaec,holdings.office1@gmail.com,fb4521e2,1726,5/7/2023,0184531,חשבון חשמל, ₪55.97,5/7/2023,20.2-2.5,Purchases_Files_/f9fafaec.Cheshbonit Vendor.072755.97.pdf,,,,,2023-05,U052
4cfa9ca7,holdings.office1@gmail.com,fb4521e2,1912,5/7/2023,0245738,חשבון חשמל, ₪189.39,5/7/2023,3.3-2.5,Purchases_Files_/4cfa9ca7.Cheshbonit Vendor.072855.39.pdf,,,,,2023-05,U095
6b662b72,holdings.office1@gmail.com,fb4521e2,0416,5/7/2023,0299479,חשבון חשמל, ₪90.23,5/7/2023,5.1-2.5,Purchases_Files_/6b662b72.Cheshbonit Vendor.072956.23.pdf,,,,,2023-05,
11119ce0,holdings.office1@gmail.com,fb4521e2,1706,5/7/2023,0339267,חשבון חשמל, ₪183.33,5/7/2023,3.3-2.5,Purchases_Files_/11119ce0.Cheshbonit Vendor.073520.33.pdf,,,,,2023-05,U052
a571cafe,holdings.office1@gmail.com,fb4521e2,1819,5/7/2023,0386433,חשבון חשמל, ₪168.14,5/7/2023,3.3-2.5,Purchases_Files_/a571cafe.Cheshbonit Vendor.073618.14.pdf,,,,,2023-05,U052
dbfb42bf,holdings.office1@gmail.com,fb4521e2,1816,5/7/2023,0439711,חשבון חשמל, ₪102.49,5/7/2023,3.3-2.5,Purchases_Files_/dbfb42bf.Cheshbonit Vendor.073724.49.pdf,,,,,2023-05,U052
8a48eb91,holdings.office1@gmail.com,fb4521e2,1927,5/7/2023,0482695,חשבון חשמל, ₪93.38,5/7/2023,3.3-2.5,Purchases_Files_/8a48eb91.Cheshbonit Vendor.073858.38.pdf,,,,,2023-05,U095
b170780f,holdings.office1@gmail.com,fb4521e2,2608,5/7/2023,0533455,חשבון חשמל, ₪71.86,5/7/2023,28.3-2.5,Purchases_Files_/b170780f.Cheshbonit Vendor.074001.86.pdf,,,,,2023-05,U097
2c6ec0ca,holdings.office1@gmail.com,fb4521e2,3221,5/7/2023,0623454,חשבון חשמל, ₪92.71,5/7/2023,5.1-2.5,Purchases_Files_/2c6ec0ca.Cheshbonit Vendor.074109.71.pdf,,,,,2023-05,U102
af13d067,holdings.office1@gmail.com,fb4521e2,3205,5/7/2023,0661801,חשבון חשמל, ₪240.10,5/7/2023,2.3-2.5,Purchases_Files_/af13d067.Cheshbonit Vendor.074213.10.pdf,,,,,2023-05,U102
ad7f4eab,holdings.office1@gmail.com,fb4521e2,1729,5/7/2023,0704403,חשבון חשמל, ₪105.55,5/7/2023,3.3-2.5,Purchases_Files_/ad7f4eab.Cheshbonit Vendor.074325.55.pdf,,,,,2023-05,U052
16dba483,holdings.office1@gmail.com,fb4521e2,2060,5/7/2023,0780445,חשבון חשמל, ₪247.13,5/7/2023,3.3-2.5,Purchases_Files_/16dba483.Cheshbonit Vendor.074459.13.pdf,,,,,2023-05,U097
574723c3,holdings.office1@gmail.com,fb4521e2,2009,5/7/2023,0835736,חשבון חשמל, ₪26.17,5/7/2023,11.4-30.4,Purchases_Files_/574723c3.Cheshbonit Vendor.074612.17.pdf,,,,,2023-05,U095
0c37b809,holdings.office1@gmail.com,fb4521e2,0905,5/7/2023,0885392,חשבון חשמל, ₪76.82,5/7/2023,17.3-2.5,Purchases_Files_/0c37b809.Cheshbonit Vendor.074720.82.pdf,,,,,2023-05,
dd5bbcf2,holdings.office1@gmail.com,fb4521e2,0926,5/7/2023,0934505,חשבון חשמל, ₪102.80,5/7/2023,4.3-2.5,Purchases_Files_/dd5bbcf2.Cheshbonit Vendor.074847.80.pdf,,,,,2023-05,
8bb646a5,holdings.office1@gmail.com,fb4521e2,1922,5/7/2023,0979534,חשבון חשמל, ₪116.89,5/7/2023,6.2-2.5,Purchases_Files_/8bb646a5.Cheshbonit Vendor.075032.89.pdf,,,,,2023-05,U095
242b940d,holdings.office1@gmail.com,fb4521e2,1723,5/7/2023,0130005,חשבון חשמל, ₪405.77,5/7/2023,3.3-2.5,Purchases_Files_/242b940d.Cheshbonit Vendor.075131.77.pdf,,,,,2023-05,U052
4a119d56,holdings.office1@gmail.com,fb4521e2,1909,5/7/2023,0224436,חשבון חשמל, ₪100.26,5/7/2023,21.1-2.5,Purchases_Files_/4a119d56.Cheshbonit Vendor.075231.26.pdf,,,,,2023-05,U094
fa3c122a,holdings.office1@gmail.com,fb4521e2,1715,5/7/2023,0299305,חשבון חשמל, ₪51.44,5/7/2023,3.3-2.5,Purchases_Files_/fa3c122a.Cheshbonit Vendor.075321.44.pdf,,,,,2023-05,U052
3952089b,holdings.office1@gmail.com,fb4521e2,2025,5/7/2023,0357012,חשבון חשמל, ₪58.30,5/7/2023,3.3-30.4,Purchases_Files_/3952089b.Cheshbonit Vendor.075528.30.pdf,,,,,2023-05,U095
5a027619,holdings.office1@gmail.com,fb4521e2,1710,5/7/2023,0407619,חשבון חשמל, ₪228.30,5/7/2023,3.3-2.5,Purchases_Files_/5a027619.Cheshbonit Vendor.075633.30.pdf,,,,,2023-05,U052
d515c1e5,holdings.office1@gmail.com,0596564a,2025,5/8/2023,743716,חשבון גז, ₪68.91,5/8/2023,2-5/23,Purchases_Files_/d515c1e5.Cheshbonit Vendor.075742.91.pdf,,,,,2023-05,U095
732e3df9,holdings.office1@gmail.com,fb4521e2,3217,5/9/2023,0-310276,חשבון חשמל," ₪1,005.40",5/9/2023,2.3-2.5 הדיירים העבירו את היתרה לחשבון של השקעות,Purchases_Files_/732e3df9.Cheshbonit Vendor.075850.40.pdf,,,,,2023-05,U102
a9ef113c,holdings.office1@gmail.com,fb4521e2,3225,5/9/2023,0-448415,חשבון חשמל, ₪53.26,5/9/2023,8.3-7.5,Purchases_Files_/a9ef113c.Cheshbonit Vendor.075940.26.pdf,,,,,2023-05,U102
a42f5aae,holdings.office1@gmail.com,fb4521e2,2120,5/11/2023,0-358499,חשבון חשמל, ₪124.39,5/11/2023,2.3-4.5,Purchases_Files_/a42f5aae.Cheshbonit Vendor.065217.39.pdf,,,,,2023-05,U097
896e1a6b,holdings.office1@gmail.com,fb4521e2,2809,5/11/2023,0420745,חשבון חשמל, ₪69.21,5/11/2023,2.3-4.5,Purchases_Files_/896e1a6b.Cheshbonit Vendor.065315.21.pdf,,,,,2023-05,U102
68bbdbef,holdings.office1@gmail.com,fb4521e2,3013,5/11/2023,0565424,חשבון חשמל, ₪51.48,5/11/2023,2.3-4.5,Purchases_Files_/68bbdbef.Cheshbonit Vendor.065417.48.pdf,,,,,2023-05,U102
3e812f1c,holdings.office1@gmail.com,fb4521e2,1927,5/11/2023,0156638,חשבון חשמל, ₪8.45,5/11/2023,2.3-4.5,Purchases_Files_/3e812f1c.Cheshbonit Vendor.065548.45.pdf,,,,,2023-05,U095
a096c0cc,holdings.office1@gmail.com,fb4521e2,2118,5/11/2023,0277665,חשבון חשמל, ₪524.84,5/11/2023,2.3-4.5,Purchases_Files_/a096c0cc.Cheshbonit Vendor.065713.84.pdf,,,,,2023-05,U097
b299422e,holdings.office1@gmail.com,fb4521e2,2130,5/11/2023,0375493,חשבון חשמל, ₪332.82,5/11/2023,2.3-4.5,Purchases_Files_/b299422e.Cheshbonit Vendor.065810.82.pdf,,,,,2023-05,U097
031e400e,holdings.office1@gmail.com,fc46cf6f,3010,5/14/2023,0-249888,חשבון מים," ₪2,617.98",5/14/2023,2-3/2023 קרן אבירם מים,Purchases_Files_/031e400e.Cheshbonit Vendor.053417.98.pdf,,,,,2023-05,U102
d8a0f3e8,holdings.office1@gmail.com,fc46cf6f,3220,5/14/2023,0-548388,חשבון מים, ₪59.90,5/14/2023,2-3/2023 כולל תשלום מים U201 22.25,Purchases_Files_/d8a0f3e8.Cheshbonit Vendor.053344.90.pdf,,,,,2023-05,U102
90019210,holdings.office1@gmail.com,fc46cf6f,1f59ee08d,5/14/2023,0-027078,חשבון מים," ₪2,146.73",5/14/2023,2-3/2023 מים השקעות,Purchases_Files_/90019210.Cheshbonit Vendor.053311.73.pdf,,,,,2023-05,U095
85d3b147,yuri@emmaleh.com,6baf1613,186dafa2a,5/2/2023,,Investor meeting, ₪604.00,,lunch,Purchases_Files_/85d3b147.Cheshbonit Vendor.071351.pdf,,,,,2023-05,U094
78d4de44,yuri@emmaleh.com,93977cd5,186dafa2a,5/2/2023,,Investor meeting, ₪88.90,,,Purchases_Files_/78d4de44.Cheshbonit Vendor.071500.90.pdf,,,,,2023-05,U094
af4a4237,yuri@emmaleh.com,92b4bc98,186dafa2a,5/2/2023,,Investor meeting, ₪159.50,,breakfast,Purchases_Files_/af4a4237.Cheshbonit Vendor.071615.50.pdf,,,,,2023-05,U094
359cfa57,yuri@emmaleh.com,b3269088,1922,5/16/2023,,Electric Burners, ₪189.00,,,Purchases_Files_/359cfa57.Cheshbonit Vendor.071657.pdf,,,,,2023-05,U095
5a39536c,yuri@emmaleh.com,b3269088,1701,5/19/2023,,Microwave, ₪251.00,,,Purchases_Files_/5a39536c.Cheshbonit Vendor.071740.pdf,,,,,2023-05,U052
5eb2d8d4,yuri@emmaleh.com,b3269090,186dafa2a,6/6/2023,,OFFICE RENT," ₪2,814.32",,,Purchases_Files_/5eb2d8d4.Cheshbonit Vendor.045842.pdf,,,,,2023-06,U094
c2a5fa41,holdings.office1@gmail.com,fc46cf6f,3010,5/14/2023,0-249888,חשבון מים," ₪2,617.98",5/14/2023,תשלומי מים קרן אבירם 2-3/23,Purchases_Files_/c2a5fa41.Cheshbonit Vendor.072422.98.pdf,,,,,2023-05,U102
ac3e71df,holdings.office1@gmail.com,fc46cf6f,3220,5/14/2023,0-548388,חשבון מים, ₪59.90,5/14/2023,2-3/2023 פלוס U201,Purchases_Files_/ac3e71df.Cheshbonit Vendor.072550.90.pdf,,,,,2023-05,U102
3e2efca8,holdings.office1@gmail.com,fc46cf6f,1f59ee08d,5/14/2023,0-027078,חשבון מים," ₪2,146.73",5/14/2023,2-3/2023 תשלום מים השקעות דרום,Purchases_Files_/3e2efca8.Cheshbonit Vendor.072823.73.pdf,,,,,2023-05,U095
e3b1799a,holdings.office1@gmail.com,fb4521e2,3008,5/16/2023,2-3/2023,חשבון חשמל, ₪149.97,5/16/2023,2.3-4.5,Purchases_Files_/e3b1799a.Cheshbonit Vendor.072947.97.pdf,,,,,2023-05,U102
64a43821,holdings.office1@gmail.com,fb4521e2,1826,5/18/2023,0-446336,חשבון חשמל, ₪21.80,5/18/2023,3.5-13.5,Purchases_Files_/64a43821.Cheshbonit Vendor.073139.80.pdf,,,,,2023-05,U052
7d78a068,holdings.office1@gmail.com,9a38660a,1927,5/21/2023,1043352,ארנונה, ₪50.70,5/21/0023,1.5-10.5,Purchases_Files_/7d78a068.Cheshbonit Vendor.073259.70.pdf,,,,,2023-05,U095
d76d7b7c,holdings.office1@gmail.com,0596564a,0939,5/21/2023,0-713172,חשבון גז, ₪693.44,5/21/2023,9.22-4.23,Purchases_Files_/d76d7b7c.Cheshbonit Vendor.073443.44.pdf,,,,,2023-05,
70f67df7,holdings.office1@gmail.com,0596564a,1815,5/22/2023,0-515981,חשבון גז, ₪49.63,5/22/2023,20.3-18.5,Purchases_Files_/70f67df7.Cheshbonit Vendor.073709.63.pdf,,,,,2023-05,U052
eaf6a553,holdings.office1@gmail.com,0596564a,1715,5/22/2023,0-618736,חשבון גז, ₪47.33,5/22/2023,20.3-18.5,Purchases_Files_/eaf6a553.Cheshbonit Vendor.073852.33.pdf,,,,,2023-05,U052
2c84b226,holdings.office1@gmail.com,0596564a,435,5/22/2023,0-696740,חשבון גז, ₪96.15,5/22/2023,20.3-18.5,Purchases_Files_/2c84b226.Cheshbonit Vendor.074010.15.pdf,,,,,2023-05,U102
eebfeabd,holdings.office1@gmail.com,0596564a,1841,5/22/2023,0-755702,חשבון גז, ₪123.73,5/22/2023,20.3-18.5,Purchases_Files_/eebfeabd.Cheshbonit Vendor.074144.73.pdf,,,,,2023-05,U061
d05006c2,holdings.office1@gmail.com,0596564a,1726,5/22/2023,0-799254,חשבון גז, ₪49.63,5/22/2023,20.3-18.5,Purchases_Files_/d05006c2.Cheshbonit Vendor.074329.63.pdf,,,,,2023-05,U052
7d32b935,holdings.office1@gmail.com,0596564a,2626,5/22/2023,0-515833,חשבון גז, ₪232.19,5/22/2023,20.3-18.5,Purchases_Files_/7d32b935.Cheshbonit Vendor.074500.19.pdf,,,,,2023-05,U097
4b1cac1f,holdings.office1@gmail.com,0596564a,0905,5/22/2023,0-631796,חשבון גז, ₪49.63,5/22/2023,20.3-18.5,Purchases_Files_/4b1cac1f.Cheshbonit Vendor.074601.63.pdf,,,,,2023-05,
d1419853,holdings.office1@gmail.com,0596564a,2642,5/22/2023,0-816975,חשבון גז, ₪90.25,5/22/2023,20.3-18.5,Purchases_Files_/d1419853.Cheshbonit Vendor.074700.25.pdf,,,,,2023-05,U097
95b61603,holdings.office1@gmail.com,0596564a,1909,5/22/2023,0-870741,חשבון גז, ₪49.63,5/22/2023,20.3-18.5,Purchases_Files_/95b61603.Cheshbonit Vendor.074810.63.pdf,,,,,2023-05,U094
a94b7c55,holdings.office1@gmail.com,0596564a,1819,5/22/2023,0-922088,חשבון גז, ₪63.92,5/22/2023,20.3-18.5,Purchases_Files_/a94b7c55.Cheshbonit Vendor.074908.92.pdf,,,,,2023-05,U052
ea3b94c0,holdings.office1@gmail.com,0596564a,0416,5/22/2023,0-971622,חשבון גז, ₪47.33,5/22/2023,20.3-18.5,Purchases_Files_/ea3b94c0.Cheshbonit Vendor.075012.33.pdf,,,,,2023-05,
8ea2c643,holdings.office1@gmail.com,0596564a,0953,5/22/2023,0-025791,חשבון גז, ₪72.40,5/22/2023,20.3-18.5,Purchases_Files_/8ea2c643.Cheshbonit Vendor.075123.40.pdf,,,,,2023-05,
99c83db3,holdings.office1@gmail.com,0596564a,0413,5/22/2023,0-188565,חשבון גז, ₪49.63,5/22/2023,20.3-18.5,Purchases_Files_/99c83db3.Cheshbonit Vendor.075221.63.pdf,,,,,2023-05,
95145208,holdings.office1@gmail.com,fb4521e2,0926,6/4/2023,0-201970,חשבון חשמל, ₪32.56,6/4/2023,3.5-21.5,Purchases_Files_/95145208.Cheshbonit Vendor.075343.56.pdf,,,,,2023-06,
d4f96315,holdings.office1@gmail.com,0596564a,1819,6/5/2023,0-806471,חשבון גז, ₪22.49,6/5/2023,19.5-5.6,Purchases_Files_/d4f96315.Cheshbonit Vendor.075453.49.pdf,,,,,2023-06,U052
bbc9ee55,holdings.office1@gmail.com,fb4521e2,2031,6/6/2023,0-203299,חשבון חשמל, ₪281.64,6/6/2023,3.3-2.5 שולם בשם הדייר עשה העברה,Purchases_Files_/bbc9ee55.Cheshbonit Vendor.075755.64.pdf,,,,,2023-06,U095
ab3d5f33,yuri@emmaleh.com,5d50e1a6,3225,6/6/2023,,Moving (Hovala), ₪290.00,,,Purchases_Files_/ab3d5f33.Cheshbonit Vendor.062741.pdf,,,,,2023-06,U102
f6d60bbe,yuri@emmaleh.com,b3269088,0424,6/27/2023,,Gas burners, ₪314.00,,,Purchases_Files_/f6d60bbe.Cheshbonit Vendor.062839.pdf,,,,,2023-06,
10b85ff7,yuri@emmaleh.com,f5e5f165,3228,6/1/2023,,"Misc , Lights"," ₪1,179.60",,together with U98,Purchases_Files_/10b85ff7.Cheshbonit Vendor.063016.60.pdf,,,,,2023-06,U102
8bbd2c48,yuri@emmaleh.com,5d50e1a6,0935,6/6/2023,,"Misc , Dining table , Chairs for dining table"," ₪1,315.00",,Together with U98,Purchases_Files_/8bbd2c48.Cheshbonit Vendor.063145.pdf,,,,,2023-06,
fcb8f907,yuri@emmaleh.com,b3269088,1841,6/21/2023,,Toaster Oven, ₪479.00,,,Purchases_Files_/fcb8f907.Cheshbonit Vendor.063240.pdf,,,,,2023-06,U061
67156d49,yuri@emmaleh.com,6ffe01d6,2009,6/28/2023,,"Moving (Hovala) , Small Couch"," ₪1,950.00",,,Purchases_Images/67156d49.Cheshbonit Vendor.151904.jpg,,,,,2023-06,U095
9555e82d,yuri@emmaleh.com,6ffe01d6,3208,6/28/2023,,"Big Couch , Moving (Hovala)"," ₪2,700.00",,,Purchases_Images/9555e82d.Cheshbonit Vendor.152007.jpg,,,,,2023-06,U102
a8a3f03f,holdings.office1@gmail.com,fc46cf6f,2702,5/4/2023,0-756882,חשבון מים, ₪307.31,5/4/2023,2-3/2023,Purchases_Files_/a8a3f03f.Cheshbonit Vendor.101502.31.pdf,,,,,2023-05,U097
ec30ca8d,yuri@emmaleh.com,b3269088,1922,5/21/2023,,"WM Side Door , Moving (Hovala)", ₪959.00,,,Purchases_Images/ec30ca8d.Cheshbonit Vendor.102303.jpg,,,,,2023-05,U095
cf44db85,yuri@emmaleh.com,b3269088,2120,5/21/2023,,"WM Side Door , Moving (Hovala)", ₪959.00,,,Purchases_Images/cf44db85.Cheshbonit Vendor.102340.jpg,,,,,2023-05,U097
e63e726f,yuri@emmaleh.com,b3269088,1413,4/27/2023,,"Moving (Hovala) , WM Top Door"," ₪1,500.00",,,Purchases_Files_/e63e726f.Cheshbonit Vendor.103632.pdf,,,,,2023-04,U052
cf1a8aee,yuri@emmaleh.com,b3269088,1710,4/24/2023,,"Oven W Burners , Moving (Hovala)"," ₪1,491.00",,,Purchases_Files_/cf1a8aee.Cheshbonit Vendor.104031.pdf,,,,,2023-04,U052
5915c93b,yuri@emmaleh.com,b3269088,1816,4/24/2023,,"Moving (Hovala) , Regualr Fridge"," ₪1,971.00",,,Purchases_Files_/5915c93b.Cheshbonit Vendor.104453.pdf,,,,,2023-04,U052
8698c2d5,yuri@emmaleh.com,b3269088,2020,4/3/2023,,"Moving (Hovala) , WM Top Door"," ₪1,549.00",,,Purchases_Files_/8698c2d5.Cheshbonit Vendor.105043.pdf,,,,,2023-04,U095
d854db24,holdings.office1@gmail.com,0596564a,3225,5/1/2023,,חשבון גז, ₪39.31,5/1/2023,2-3/23,Purchases_Images/d854db24.Cheshbonit Vendor.074013.jpg,,,,,2023-05,U102
